zip_level,zip_code,zip5,name,latitude,longitude
zip5,14816,14816,14816,42.180656,-76.739554
zip5,18702,18702,18702,41.211589,-75.742241
zip5,18706,18706,18706,41.200113,-75.915126
zip5,14843,14843,14843,42.307942,-77.672640
zip5,18801,18801,18801,41.835705,-75.931306
zip5,14845,14845,14845,42.208987,-76.841051
zip5,18814,18814,18814,41.782702,-76.600793
zip5,14850,14850,14850,42.406590,-76.474188
zip5,14860,14860,14860,42.588689,-76.842976
zip5,18847,18847,18847,41.882588,-75.602674
zip5,14874,14874,14874,42.541293,-77.156184
zip5,40456,40456,40456,37.339494,-84.353935
zip5,32193,32193,32193,29.481159,-81.667993
zip5,48177,48177,48177,41.806206,-83.582953
zip5,30145,30145,30145,34.241783,-84.976539
zip5,38862,38862,38862,34.156732,-88.618335
zip5,48185,48185,48185,42.324752,-83.399357
zip5,48187,48187,48187,42.329099,-83.487818
zip5,40514,40514,40514,37.982174,-84.559190
zip5,25557,25557,25557,38.097203,-82.163461
zip5,25611,25611,25611,37.682596,-81.867107
zip5,25647,25647,25647,37.792066,-81.983968
zip5,25670,25670,25670,37.724989,-82.159877
zip5,07737,07737,07737,40.413397,-74.063711
zip5,21156,21156,21156,39.438241,-76.398800
zip5,21157,21157,21157,39.552176,-76.986934
zip5,25818,25818,25818,37.863772,-81.192616
zip5,25846,25846,25846,37.922731,-81.170004
zip5,25849,25849,25849,37.727106,-81.278300
zip5,12432,12432,12432,42.053530,-73.941100
zip5,16671,16671,16671,40.803134,-78.403722
zip5,12449,12449,12449,41.998632,-73.999842
zip5,12463,12463,12463,42.194491,-74.016896
zip5,12475,12475,12475,42.016178,-74.013865
zip5,12490,12490,12490,42.117840,-73.926029
zip5,12504,12504,12504,42.018887,-73.908540
zip5,12517,12517,12517,42.130448,-73.510887
zip5,16738,16738,16738,41.811057,-78.823061
zip5,18853,18853,18853,41.714179,-76.244411
zip5,18913,18913,18913,40.381286,-75.055489
zip5,14893,14893,14893,42.471652,-77.113974
zip5,18932,18932,18932,40.292628,-75.253647
zip5,18970,18970,18970,40.410743,-75.382069
zip5,19015,19015,19015,39.866478,-75.394813
zip5,19035,19035,19035,40.033214,-75.281192
zip5,19066,19066,19066,40.009000,-75.247657
zip5,19094,19094,19094,39.878456,-75.344916
zip5,35074,35074,35074,33.222977,-87.123756
zip5,35077,35077,35077,34.004991,-86.827994
zip5,30072,30072,30072,33.790533,-84.205757
zip5,46117,46117,46117,39.813797,-85.618086
zip5,50127,50127,50127,41.783165,-93.210393
zip5,32096,32096,32096,30.449004,-82.637334
zip5,55072,55072,55072,46.165556,-92.448853
zip5,38731,38731,38731,33.112949,-91.135042
zip5,46125,46125,46125,39.521602,-86.641915
zip5,32113,32113,32113,29.409563,-82.090332
zip5,50142,50142,50142,42.003381,-92.775185
zip5,38745,38745,38745,32.985740,-91.040594
zip5,55090,55090,55090,45.053256,-92.957358
zip5,25917,25917,25917,37.990578,-81.252231
zip5,07833,07833,07833,40.893272,-75.068685
zip5,21210,21210,21210,39.360491,-76.636703
zip5,07842,07842,07842,40.947333,-74.497742
zip5,25981,25981,25981,38.075512,-80.709422
zip5,26030,26030,26030,40.218478,-80.660086
zip5,07878,07878,07878,40.871340,-74.478136
zip5,07922,07922,07922,40.676758,-74.424096
zip5,26075,26075,26075,40.200334,-80.644680
zip5,07961,07961,07961,40.781941,-74.434302
zip5,16826,16826,16826,41.062334,-77.586616
zip5,16837,16837,16837,40.942835,-78.474871
zip5,16840,16840,16840,40.927520,-78.202181
zip5,16841,16841,16841,41.054258,-77.703620
zip5,16847,16847,16847,40.998836,-78.164896
zip5,16853,16853,16853,40.939076,-77.785191
zip5,16858,16858,16858,40.998845,-78.218727
zip5,16868,16868,16868,40.729862,-77.886783
zip5,16879,16879,16879,40.972003,-78.147234
zip5,12742,12742,12742,41.724028,-74.725774
zip5,12745,12745,12745,41.778710,-75.026711
zip5,15763,15763,15763,40.906415,-79.126675
zip5,99258,99258,99258,47.663771,-117.400149
zip5,61237,61237,61237,41.346115,-90.862538
zip5,94562,94562,94562,38.427765,-122.410275
zip5,14260,14260,14260,43.000822,-78.790416
zip5,13119,13119,13119,42.977243,-76.445025
zip5,76241,76241,76241,33.645356,-97.176278
zip5,79073,79073,79073,33.956091,-101.949243
zip5,75680,75680,75680,32.008579,-94.717940
zip5,78347,78347,78347,27.573386,-97.486440
zip5,96850,96850,96850,21.304113,-157.862553
zip5,04285,04285,04285,44.704503,-70.453921
zip5,04455,04455,04455,45.321687,-68.275177
zip5,04464,04464,04464,45.293859,-69.504400
zip5,04627,04627,04627,44.229141,-68.654993
zip5,04750,04750,04750,46.960961,-67.851999
zip5,40310,40310,40310,37.751003,-84.770081
zip5,46135,46135,46135,39.657946,-86.914006
zip5,40322,40322,40322,37.937485,-83.630797
zip5,48120,48120,48120,42.303392,-83.171582
zip5,50160,50160,50160,41.373738,-93.738707
zip5,38760,38760,38760,33.456601,-90.990063
zip5,32134,32134,32134,29.353269,-81.840320
zip5,60081,60081,60081,42.449336,-88.218441
zip5,30105,30105,30105,34.473767,-85.140756
zip5,38767,38767,38767,34.130937,-90.806029
zip5,40339,40339,40339,37.943242,-84.641214
zip5,32139,32139,32139,29.382617,-81.614941
zip5,38781,38781,38781,33.912362,-90.759052
zip5,35136,35136,35136,32.898105,-86.285773
zip5,08007,08007,08007,39.867115,-75.053119
zip5,26137,26137,26137,38.999078,-81.044604
zip5,26141,26141,26141,38.940751,-81.257709
zip5,26151,26151,26151,38.902969,-81.161572
zip5,26159,26159,26159,39.609322,-80.928231
zip5,26160,26160,26160,38.974343,-81.404043
zip5,08026,08026,08026,39.833439,-74.966407
zip5,21252,21252,21252,39.392651,-76.608403
zip5,08042,08042,08042,40.008859,-74.664025
zip5,08049,08049,08049,39.852614,-75.038960
zip5,21529,21529,21529,39.716505,-78.782849
zip5,26254,26254,26254,38.867612,-79.642011
zip5,49879,49879,49879,46.350447,-88.083875
zip5,64155,64155,64155,39.271131,-94.577346
zip5,43716,43716,43716,39.840823,-80.990266
zip5,64158,64158,64158,39.236540,-94.478456
zip5,49883,49883,49883,46.425384,-86.052540
zip5,27873,27873,27873,35.657679,-77.776011
zip5,62023,62023,62023,39.109451,-89.783605
zip5,27879,27879,27879,35.572211,-77.278039
zip5,43721,43721,43721,39.949124,-82.258725
zip5,43722,43722,43722,39.921115,-81.519862
zip5,29536,29536,29536,34.431404,-79.383685
zip5,27882,27882,27882,35.948449,-78.122589
zip5,37659,37659,37659,36.293189,-82.487323
zip5,65711,65711,65711,37.203916,-92.264607
zip5,68749,68749,68749,42.460303,-97.475322
zip5,68751,68751,68751,42.693275,-96.981881
zip5,45106,45106,45106,38.925793,-84.107484
zip5,28731,28731,28731,35.282000,-82.326834
zip5,54929,54929,54929,44.640520,-88.744782
zip5,45112,45112,45112,38.790983,-84.136651
zip5,45115,45115,45115,38.810099,-83.709066
zip5,82520,82520,82520,42.732523,-108.854392
zip5,82523,82523,82523,43.392735,-108.728681
zip5,24340,24340,24340,36.761989,-81.783262
zip5,24343,24343,24343,36.790858,-80.730139
zip5,45123,45123,45123,39.327145,-83.400821
zip5,45131,45131,45131,38.791235,-83.964475
zip5,28734,28734,28734,35.201037,-83.390445
zip5,54937,54937,54937,43.759945,-88.327375
zip5,45133,45133,45133,39.168976,-83.554858
zip5,28739,28739,28739,35.264905,-82.533567
zip5,24354,24354,24354,36.812581,-81.537943
zip5,65731,65731,65731,36.659996,-93.121980
zip5,33857,33857,33857,27.370832,-81.172518
zip5,43925,43925,43925,40.444717,-80.862033
zip5,37763,37763,37763,35.836494,-84.469064
zip5,43933,43933,43933,39.943827,-80.919113
zip5,43934,43934,43934,40.075293,-80.789072
zip5,28037,28037,28037,35.502211,-81.021596
zip5,53965,53965,53965,43.706903,-89.737960
zip5,53969,53969,53969,43.492924,-89.295067
zip5,37766,37766,37766,36.396008,-84.066804
zip5,37770,37770,37770,36.149928,-84.631577
zip5,23188,23188,23188,37.374119,-76.723757
zip5,29621,29621,29621,34.492374,-82.601392
zip5,64636,64636,64636,40.124160,-93.998568
zip5,43948,43948,43948,40.271839,-80.783281
zip5,29940,29940,29940,32.558216,-80.684094
zip5,28375,28375,28375,34.487014,-79.047625
zip5,62631,62631,62631,39.828248,-90.365274
zip5,54501,54501,54501,45.685698,-89.343795
zip5,68068,68068,68068,41.398232,-96.208041
zip5,66067,66067,66067,38.626572,-95.255169
zip5,65215,65215,65215,38.951930,-92.320228
zip5,68072,68072,68072,41.608788,-96.504803
zip5,54514,54514,54514,46.039920,-90.486437
zip5,28382,28382,28382,35.000330,-78.550689
zip5,68104,68104,68104,41.305633,-96.001455
zip5,28383,28383,28383,34.575485,-79.284152
zip5,54619,54619,54619,43.754225,-90.798392
zip5,62812,62812,62812,37.999267,-88.921654
zip5,28462,28462,28462,34.018663,-78.313203
zip5,68328,68328,68328,40.479852,-96.839764
zip5,54622,54622,54622,44.264964,-91.772831
zip5,38310,38310,38310,35.254623,-88.386207
zip5,68332,68332,68332,40.327619,-96.402606
zip5,66415,66415,66415,39.653154,-96.154707
zip5,65336,65336,65336,38.775098,-93.550572
zip5,44640,44640,44640,40.985052,-81.148820
zip5,68337,68337,68337,40.087601,-95.811055
zip5,28466,28466,28466,34.731515,-77.923722
zip5,23942,23942,23942,37.136435,-78.302015
zip5,62821,62821,62821,38.084390,-88.119413
zip5,28742,28742,28742,35.378559,-82.660633
zip5,45142,45142,45142,39.195776,-83.834958
zip5,24361,24361,24361,36.767674,-81.865526
zip5,28743,28743,28743,35.807890,-82.883200
zip5,45147,45147,45147,39.213466,-84.300776
zip5,66955,66955,66955,39.980250,-97.285002
zip5,24368,24368,24368,36.886138,-81.302482
zip5,65737,65737,65737,36.711270,-93.361353
zip5,45155,45155,45155,39.040283,-83.751468
zip5,45156,45156,45156,38.810608,-84.213397
zip5,45158,45158,45158,39.189245,-84.078307
zip5,45164,45164,45164,39.551226,-83.787280
zip5,45166,45166,45166,39.479256,-83.682128
zip5,24381,24381,24381,36.729697,-80.814915
zip5,65742,65742,65742,37.152404,-93.100346
zip5,67001,67001,67001,37.764054,-97.626680
zip5,28753,28753,28753,35.895589,-82.691547
zip5,43950,43950,43950,40.100473,-80.903316
zip5,43951,43951,43951,40.114676,-81.013866
zip5,64640,64640,64640,39.898142,-93.943786
zip5,28056,28056,28056,35.209306,-81.139813
zip5,37774,37774,37774,35.735890,-84.371443
zip5,33877,33877,33877,27.984914,-81.619990
zip5,29627,29627,29627,34.481597,-82.498177
zip5,62248,62248,62248,38.306753,-89.991722
zip5,29630,29630,29630,34.739399,-82.807462
zip5,43973,43973,43973,40.197780,-81.313344
zip5,43976,43976,43976,40.354531,-80.902978
zip5,58801,58801,58801,48.221768,-103.769331
zip5,37803,37803,37803,35.651019,-83.988748
zip5,44439,44439,44439,41.447968,-80.950479
zip5,44442,44442,44442,40.962184,-80.548814
zip5,28394,28394,28394,35.228981,-79.252269
zip5,38131,38131,38131,35.064384,-89.992783
zip5,38132,38132,38132,35.065914,-89.989157
zip5,68113,68113,68113,41.115308,-95.904952
zip5,54538,54538,54538,45.942932,-89.958879
zip5,68117,68117,68117,41.213427,-96.001622
zip5,44460,44460,44460,40.907459,-80.861505
zip5,44470,44470,44470,41.305099,-80.959757
zip5,66431,66431,66431,38.826233,-95.992716
zip5,62825,62825,62825,37.997923,-89.064382
zip5,23947,23947,23947,37.051927,-78.487422
zip5,62829,62829,62829,38.000256,-88.491409
zip5,38329,38329,38329,35.558878,-88.117460
zip5,66438,66438,66438,39.827076,-96.492787
zip5,44652,44652,44652,40.900647,-81.330389
zip5,28501,28501,28501,35.194837,-77.539605
zip5,68354,68354,68354,40.643230,-97.589365
zip5,38341,38341,38341,35.868825,-88.064110
zip5,23970,23970,23970,36.750659,-78.181733
zip5,54967,54967,54967,44.130240,-88.984868
zip5,28754,28754,28754,35.891671,-82.514390
zip5,24401,24401,24401,38.142091,-79.067443
zip5,28761,28761,28761,35.670352,-81.892413
zip5,65747,65747,65747,36.590164,-93.561489
zip5,54980,54980,54980,43.991585,-88.771035
zip5,45203,45203,45203,39.113927,-84.539847
zip5,24416,24416,24416,37.692412,-79.369191
zip5,65753,65753,65753,36.980337,-93.100143
zip5,82639,82639,82639,43.681483,-106.795949
zip5,82642,82642,82642,43.212834,-107.677919
zip5,45212,45212,45212,39.172272,-84.450289
zip5,28771,28771,28771,35.342580,-83.844582
zip5,67016,67016,67016,37.892536,-97.518547
zip5,54985,54985,54985,44.076186,-88.519855
zip5,29640,29640,29640,34.897317,-82.570851
zip5,37807,37807,37807,36.262034,-83.843907
zip5,62261,62261,62261,38.017670,-90.002173
zip5,23229,23229,23229,37.589459,-77.571333
zip5,28090,28090,28090,35.480692,-81.546315
zip5,44012,44012,44012,41.495457,-82.017698
zip5,62273,62273,62273,38.793032,-89.579916
zip5,28092,28092,28092,35.475037,-81.282627
zip5,38152,38152,38152,35.118113,-89.937264
zip5,65259,65259,65259,39.469341,-92.559630
zip5,54546,54546,54546,46.281633,-90.716153
zip5,54547,54547,54547,46.190174,-90.115775
zip5,38201,38201,38201,36.141593,-88.522144
zip5,62688,62688,62688,39.935327,-89.918625
zip5,54548,54548,54548,45.866933,-89.814597
zip5,38221,38221,38221,36.243905,-88.024454
zip5,54552,54552,54552,45.926913,-90.306131
zip5,44490,44490,44490,40.900263,-80.767916
zip5,44493,44493,44493,40.820789,-80.889035
zip5,44503,44503,44503,41.098372,-80.648817
zip5,28420,28420,28420,34.070826,-78.459693
zip5,54555,54555,54555,45.710860,-90.431577
zip5,38230,38230,38230,36.145846,-88.766670
zip5,44507,44507,44507,41.079914,-80.655279
zip5,44659,44659,44659,40.694221,-81.702302
zip5,54654,54654,54654,43.268810,-90.954531
zip5,23974,23974,23974,37.001786,-78.207789
zip5,28513,28513,28513,35.440734,-77.367417
zip5,24011,24011,24011,37.270159,-79.941182
zip5,68364,68364,68364,40.836561,-97.225617
zip5,62848,62848,62848,38.433503,-89.167988
zip5,38344,38344,38344,35.988257,-88.440846
zip5,66501,66501,66501,39.052467,-96.236084
zip5,28519,28519,28519,35.126285,-77.014781
zip5,28528,28528,28528,34.740815,-76.540215
zip5,28530,28530,28530,35.379613,-77.439867
zip5,44672,44672,44672,40.924952,-81.025392
zip5,66502,66502,66502,39.170906,-96.500898
zip5,28777,28777,28777,35.908268,-82.055082
zip5,82710,82710,82710,44.706716,-104.296383
zip5,82711,82711,82711,44.705583,-104.488375
zip5,65772,65772,65772,36.596752,-93.996807
zip5,45229,45229,45229,39.157304,-84.486183
zip5,82716,82716,82716,44.599800,-105.671560
zip5,28779,28779,28779,35.345179,-83.267495
zip5,24457,24457,24457,37.799529,-79.863731
zip5,28783,28783,28783,35.232444,-83.033147
zip5,24460,24460,24460,38.018170,-79.657939
zip5,24465,24465,24465,38.415874,-79.601762
zip5,65779,65779,65779,37.979180,-93.393810
zip5,82718,82718,82718,43.889983,-105.773436
zip5,24472,24472,24472,37.947661,-79.288210
zip5,28786,28786,28786,35.459107,-82.999745
zip5,28787,28787,28787,35.741163,-82.542649
zip5,67041,67041,67041,38.054597,-97.127584
zip5,62274,62274,62274,38.076370,-89.434968
zip5,28103,28103,28103,34.995538,-80.358759
zip5,64686,64686,64686,39.745060,-93.626673
zip5,62279,62279,62279,38.137707,-90.139419
zip5,28104,28104,28104,35.086124,-80.684477
zip5,37821,37821,37821,35.981218,-83.199935
zip5,37825,37825,37825,36.418211,-83.686910
zip5,28109,28109,28109,35.481912,-80.278190
zip5,37826,37826,37826,35.559928,-84.573745
zip5,62292,62292,62292,38.212339,-89.682129
zip5,29655,29655,29655,34.246879,-82.682174
zip5,29659,29659,29659,34.212524,-82.646829
zip5,23304,23304,23304,36.997692,-76.571212
zip5,54136,54136,54136,44.267747,-88.338598
zip5,28112,28112,28112,34.902973,-80.560409
zip5,23308,23308,23308,37.825126,-75.615159
zip5,62298,62298,62298,38.305326,-90.143776
zip5,28425,28425,28425,34.550185,-77.922603
zip5,66115,66115,66115,39.125027,-94.609750
zip5,65275,65275,65275,39.457318,-91.989891
zip5,54562,54562,54562,45.803344,-89.100621
zip5,68142,68142,68142,41.386367,-96.107048
zip5,54564,54564,54564,45.632171,-89.972920
zip5,66207,66207,66207,38.944776,-94.643762
zip5,38242,38242,38242,36.305906,-88.310402
zip5,28441,28441,28441,34.777374,-78.426762
zip5,23891,23891,23891,37.049049,-77.200882
zip5,62707,62707,62707,39.865455,-89.587679
zip5,28443,28443,28443,34.466532,-77.648576
zip5,44607,44607,44607,40.693582,-81.022009
zip5,38256,38256,38256,36.281514,-88.136489
zip5,68379,68379,68379,40.526538,-95.869177
zip5,65438,65438,65438,36.952121,-91.505952
zip5,68382,68382,68382,40.597680,-96.024227
zip5,28533,28533,28533,34.907969,-76.901201
zip5,65440,65440,65440,37.587892,-91.178582
zip5,54665,54665,54665,43.539502,-90.896098
zip5,68406,68406,68406,40.488248,-97.302229
zip5,62863,62863,62863,38.403654,-87.835796
zip5,38363,38363,38363,35.694885,-88.103776
zip5,66515,66515,66515,39.934399,-95.705263
zip5,24020,24020,24020,37.356024,-79.940231
zip5,62865,62865,62865,37.981360,-89.110771
zip5,54701,54701,54701,44.742559,-91.538243
zip5,68417,68417,68417,40.733258,-96.092734
zip5,67227,67227,67227,37.625256,-97.498354
zip5,68945,68945,68945,40.546064,-98.778056
zip5,68954,68954,68954,40.626053,-98.241222
zip5,67334,67334,67334,37.023210,-96.177440
zip5,45601,45601,45601,39.309663,-82.995405
zip5,45613,45613,45613,39.026332,-82.814935
zip5,45618,45618,45618,38.884994,-83.616442
zip5,45621,45621,45621,39.108674,-82.609799
zip5,45630,45630,45630,38.696833,-83.092970
zip5,45631,45631,45631,38.807320,-82.292252
zip5,68976,68976,68976,40.590531,-99.709305
zip5,45642,45642,45642,39.049036,-83.056558
zip5,68980,68980,68980,40.683903,-98.255534
zip5,45656,45656,45656,38.862448,-82.585426
zip5,37840,37840,37840,36.045678,-84.402358
zip5,29664,29664,29664,34.889333,-83.135088
zip5,28114,28114,28114,35.253981,-81.740768
zip5,23310,23310,23310,37.244984,-75.968411
zip5,29669,29669,29669,34.635323,-82.405587
zip5,37846,37846,37846,35.687624,-84.494079
zip5,29670,29670,29670,34.640568,-82.740369
zip5,54150,54150,54150,44.995429,-88.862953
zip5,44056,44056,44056,41.311445,-81.500620
zip5,37849,37849,37849,36.071497,-84.014602
zip5,29672,29672,29672,34.754175,-82.929452
zip5,28127,28127,28127,35.454464,-80.145884
zip5,64743,64743,64743,38.666459,-94.219740
zip5,54160,54160,54160,44.120306,-88.098891
zip5,23324,23324,23324,36.798845,-76.275790
zip5,28135,28135,28135,35.056067,-80.209958
zip5,29678,29678,29678,34.616979,-82.944105
zip5,68304,68304,68304,40.892589,-96.384637
zip5,34445,34445,34445,28.973526,-82.424926
zip5,23909,23909,23909,37.299498,-78.396644
zip5,68309,68309,68309,40.048957,-96.572580
zip5,28452,28452,28452,34.001725,-78.548213
zip5,54612,54612,54612,44.242353,-91.483645
zip5,34449,34449,34449,29.112230,-82.689139
zip5,28457,28457,28457,34.480038,-77.785555
zip5,23921,23921,23921,37.600457,-78.609755
zip5,38301,38301,38301,35.584846,-88.780487
zip5,62811,62811,62811,38.389322,-87.904098
zip5,54616,54616,54616,44.315119,-91.222441
zip5,68323,68323,68323,40.120890,-96.375992
zip5,24055,24055,24055,36.738534,-80.032793
zip5,66524,66524,66524,38.773355,-95.496535
zip5,38372,38372,38372,35.206136,-88.170164
zip5,65470,65470,65470,37.543959,-92.418776
zip5,66527,66527,66527,39.740010,-95.674138
zip5,38375,38375,38375,35.158212,-88.627256
zip5,44703,44703,44703,40.808471,-81.381099
zip5,44704,44704,44704,40.802530,-81.342676
zip5,24065,24065,24065,37.115631,-79.945781
zip5,65483,65483,65483,37.321310,-91.923547
zip5,24066,24066,24066,37.538429,-79.668719
zip5,65529,65529,65529,37.929166,-91.990984
